2.08999999999999986E9	-7.26690932877383666E-1
2.10000000000000009E9	-7.37325162419606883E-1
2.11000000000000032E9	-7.46904942424624885E-1
2.12000000000000011E9	-7.55333973783705126E-1
2.12999999999999989E9	-7.62513318499814297E-1
2.13999999999999968E9	-7.68341705950107201E-1
2.14999999999999991E9	-7.72715925439850793E-1
2.16000000000000014E9	-7.75531323906364456E-1
2.16999999999999993E9	-7.76682431639373227E-1
2.18000000000000016E9	-7.76063743818623486E-1
2.18999999999999995E9	-7.73570691496495577E-1
2.20000000000000018E9	-7.69100842804546758E-1
2.20999999999999996E9	-7.62555383648528906E-1
2.21999999999999975E9	-7.53840937366426544E-1
2.22999999999999998E9	-7.42871795099729049E-1
2.23999999999999977E9	-7.29572642840400221E-1
2.25000000000000000E9	-7.13881888340643922E-1
2.26000000000000023E9	-6.95755710532403704E-1
2.27000000000000002E9	-6.75172976905825628E-1
2.28000000000000025E9	-6.52141199537897975E-1
2.29000000000000004E9	-6.26703728183771602E-1
2.29999999999999982E9	-5.98948407699155005E-1
2.31000000000000005E9	-5.69017955102507500E-1
2.31999999999999984E9	-5.37122335061434697E-1
2.33000000000000007E9	-5.03553426252464131E-1
2.33999999999999986E9	-4.68702265311003075E-1
2.35000000000000009E9	-4.33079117890189469E-1
2.36000000000000032E9	-3.97336538239738957E-1
2.37000000000000011E9	-3.62295415163116141E-1
2.37999999999999989E9	-3.28973730259169539E-1
2.38999999999999968E9	-2.98617335334256140E-1
2.39999999999999991E9	-2.72731448715782099E-1
2.41000000000000014E9	-2.53110741113752979E-1
2.41999999999999993E9	-2.41864822464576079E-1
2.43000000000000016E9	-2.41434697128455600E-1
2.43999999999999995E9	-2.54594464891960381E-1
2.45000000000000018E9	-2.84431484078222541E-1
2.45999999999999996E9	-3.34297818352411191E-1
2.46999999999999975E9	-4.07726638625400284E-1
2.47999999999999998E9	-5.08309947108486782E-1
2.48999999999999977E9	-6.39538910823786555E-1
2.50000000000000000E9	-8.04615050078588112E-1
2.51000000000000023E9	-1.00624845165443366E0
2.52000000000000002E9	-1.24646605752840101E0
2.53000000000000025E9	-1.52645641456951231E0
2.54000000000000004E9	-1.84647501714417106E0
2.54999999999999982E9	-2.20582606239207291E0
2.56000000000000005E9	-2.60292377110665329E0
2.56999999999999984E9	-3.03542286137476802E0
2.58000000000000007E9	-3.50039712803508474E0
2.58999999999999986E9	-3.99454000046941138E0
2.60000000000000009E9	-4.51436192430631600E0
2.61000000000000032E9	-5.05636498845872939E0
2.62000000000000011E9	-5.61718296428144992E0
2.62999999999999989E9	-6.19368251406761061E0
2.63999999999999968E9	-6.78302724542592195E0
2.64999999999999991E9	-7.38270997442291943E0
2.66000000000000014E9	-7.99056018256512779E0
2.66999999999999993E9	-8.60473374734752561E0
2.68000000000000016E9	-9.22369120424379751E0
2.68999999999999995E9	-9.84616956892588036E0
2.70000000000000018E9	-1.04711514591283050E1
2.70999999999999996E9	-1.10978341022032989E1
2.71999999999999975E9	-1.17255998793911376E1
2.72999999999999998E9	-1.23539893529512401E1
2.73999999999999977E9	-1.29826772228590270E1
2.75000000000000000E9	-1.36114513264548731E1
2.76000000000000023E9	-1.42401945859807255E1
2.77000000000000002E9	-1.48688696908380513E1
2.78000000000000025E9	-1.54975062438366784E1
2.79000000000000004E9	-1.61261900833014127E1
2.79999999999999982E9	-1.67550544996414286E1
2.81000000000000005E9	-1.73842730854559946E1
2.81999999999999984E9	-1.80140539858382143E1
2.83000000000000007E9	-1.86446353451032332E1
2.83999999999999986E9	-1.92762817759640082E1
2.85000000000000009E9	-1.99092817048587145E1
2.86000000000000032E9	-2.05439454727875370E1
2.87000000000000011E9	-2.11806040938771245E1
2.87999999999999989E9	-2.18196085944392948E1
2.88999999999999968E9	-2.24613298735173172E1
2.89999999999999991E9	-2.31061590423996854E1
2.91000000000000014E9	-2.37545082155891052E1
2.91999999999999993E9	-2.44068117397809736E1
2.93000000000000016E9	-2.50635278609138856E1
2.93999999999999995E9	-2.57251408428780515E1
2.95000000000000018E9	-2.63921635654998532E1
2.95999999999999996E9	-2.70651406445595555E1
2.96999999999999975E9	-2.77446521335604857E1
2.97999999999999998E9	-2.84313178866019989E1
2.98999999999999977E9	-2.91258026851029150E1
3.00000000000000000E9	-2.98288222595342623E1
3.01000000000000023E9	-3.05411503726034361E1
3.02000000000000002E9	-3.12636271749402672E1
3.03000000000000025E9	-3.19971691011587955E1
3.04000000000000004E9	-3.27427806478753203E1
3.04999999999999982E9	-3.35015684719029716E1
3.06000000000000005E9	-3.42747583747097639E1
3.06999999999999984E9	-3.50637159110156782E1
3.08000000000000007E9	-3.58699715923132478E1
3.08999999999999986E9	-3.66952519767556273E1
3.10000000000000009E9	-3.75415183835457444E1
3.11000000000000032E9	-3.84110156023159899E1
3.12000000000000011E9	-3.93063338771108528E1
3.12999999999999989E9	-4.02304887750810103E1
3.13999999999999968E9	-4.11870255353349357E1
3.14999999999999991E9	-4.21801575197010781E1
3.16000000000000014E9	-4.32149531125105835E1
3.16999999999999993E9	-4.42975929947815317E1
3.18000000000000016E9	-4.54357322466142577E1
3.18999999999999995E9	-4.66390231729186233E1
3.20000000000000018E9	-4.79198929349306901E1
3.20999999999999996E9	-4.92947413195922834E1
3.22000000000000020E9	-5.07858644279501714E1
3.22999999999999954E9	-5.24247058502697527E1
3.23999999999999977E9	-5.42577125856562326E1
3.25000000000000000E9	-5.63577835947887440E1
3.26000000000000023E9	-5.88492556249629306E1
3.27000000000000046E9	-6.19716951820725104E1
3.27999999999999980E9	-6.62882766338146645E1
3.29000000000000004E9	-7.37711359391650312E1
3.29999999999999982E9	-8.32350767223551813E1
3.31000000000000005E9	-7.09044304835541350E1
3.32000000000000028E9	-6.62576069131799539E1
3.32999999999999963E9	-6.35337258808422156E1
3.33999999999999986E9	-6.16864731345420925E1
3.35000000000000009E9	-6.03441382392145620E1
3.36000000000000032E9	-5.93318467878604405E1
3.37000000000000011E9	-5.85534346005043194E1
3.37999999999999989E9	-5.79504418954975353E1
3.38999999999999968E9	-5.74847575763377350E1
3.39999999999999991E9	-5.71302320188143220E1
3.41000000000000014E9	-5.68682168490323026E1
3.42000000000000037E9	-5.66850145144135098E1
3.42999999999999972E9	-5.65703344903112271E1
3.43999999999999995E9	-5.65163151398118213E1
3.45000000000000018E9	-5.65168805100084626E1
3.45999999999999996E9	-5.65673043536211129E1
3.47000000000000020E9	-5.66639072933927768E1
3.47999999999999954E9	-5.68038424343629522E1
3.48999999999999977E9	-5.69849415559278949E1
3.50000000000000000E9	-5.72056040287636147E1
3.51000000000000023E9	-5.74647167714352669E1
3.52000000000000046E9	-5.77615974904978735E1
3.52999999999999980E9	-5.80959560353121240E1
3.54000000000000004E9	-5.84678704679298988E1
3.54999999999999982E9	-5.88777757154555381E1
3.56000000000000005E9	-5.93264636377183052E1
3.57000000000000028E9	-5.98150941414698334E1
3.57999999999999963E9	-6.03452177038631277E1
3.58999999999999986E9	-6.09188104174957878E1
3.60000000000000009E9	-6.15383235223487901E1
3.61000000000000032E9	-6.22067504480363898E1
3.62000000000000011E9	-6.29277157881000360E1
3.62999999999999989E9	-6.37055925645825649E1
3.63999999999999968E9	-6.45456569184843243E1
3.64999999999999991E9	-6.54542934635977058E1
3.66000000000000014E9	-6.64392707643918179E1
3.67000000000000037E9	-6.75101160972600844E1
3.67999999999999972E9	-6.86786342063153921E1
3.68999999999999995E9	-6.99596404955276618E1
3.70000000000000018E9	-7.13720231965201002E1
3.70999999999999996E9	-7.29403277387409865E1
3.72000000000000020E9	-7.46972037050046644E1
3.72999999999999954E9	-7.66873456546088050E1
3.73999999999999977E9	-7.89741738396551263E1
3.75000000000000000E9	-8.16519111284580568E1
3.76000000000000023E9	-8.48693021730762176E1
3.77000000000000046E9	-8.88816969338024698E1
3.77999999999999980E9	-9.41852026403855547E1
3.79000000000000004E9	-1.01961125602607927E2
3.79999999999999982E9	-1.16452889017679095E2
3.81000000000000005E9	-1.30539414956260535E2
3.82000000000000028E9	-1.06856731745000921E2
3.82999999999999963E9	-9.68237386485585283E1
3.83999999999999986E9	-9.04307699998767411E1
3.85000000000000009E9	-8.57227777855056416E1
3.86000000000000032E9	-8.19888611190643957E1
3.87000000000000011E9	-7.88904189106601272E1
3.87999999999999989E9	-7.62396011763810044E1
3.88999999999999968E9	-7.39213130374925420E1
3.89999999999999991E9	-7.18599095835301949E1
3.91000000000000014E9	-7.00030000290106802E1
3.92000000000000037E9	-6.83127930546905837E1
3.92999999999999972E9	-6.67611273724048981E1
3.93999999999999995E9	-6.53264517343806705E1
3.95000000000000018E9	-6.39919032260126563E1
3.95999999999999996E9	-6.27440369279058796E1
3.97000000000000020E9	-6.15719587647416056E1
3.97999999999999954E9	-6.04667171116053215E1
3.98999999999999977E9	-5.94208656976002203E1
4.00000000000000000E9	-5.84281430011056901E1


